FechaHora,Valor,hora_sin,hora_cos,dia_semana_sin,dia_semana_cos,mes_sin,mes_cos,tendencia,lag_1,lag_24,lag_168
2026-04-27 04:00:00,25280128.94,0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,2788,24753312.43,24165876.96,24983397.25
2026-04-27 05:00:00,26636854.62,0.9659258262890683,0.25881904510252074,0.0,1.0,0.8660254037844387,-0.4999999999999998,2789,25280128.94,23814087.09,26187921.62
2026-04-27 06:00:00,27028347.68,1.0,6.123233995736766e-17,0.0,1.0,0.8660254037844387,-0.4999999999999998,2790,26636854.62,23288092.58,26611795.87
2026-04-27 07:00:00,28329348.26,0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,2791,27028347.68,23954939.65,27884620.55
2026-04-27 08:00:00,29858424.85,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.8660254037844387,-0.4999999999999998,2792,28329348.26,24784825.31,29387939.6
2026-04-27 09:00:00,30696637.81,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.8660254037844387,-0.4999999999999998,2793,29858424.85,25301670.97,30341729.02
2026-04-27 10:00:00,31785180.71,0.49999999999999994,-0.8660254037844387,0.0,1.0,0.8660254037844387,-0.4999999999999998,2794,30696637.81,26232797.68,31573259.6
2026-04-27 11:00:00,32734880.7,0.258819045102521,-0.9659258262890682,0.0,1.0,0.8660254037844387,-0.4999999999999998,2795,31785180.71,27408141.63,32685984.77
2026-04-27 12:00:00,32759296.29,1.2246467991473532e-16,-1.0,0.0,1.0,0.8660254037844387,-0.4999999999999998,2796,32734880.7,27960437.5,32637564.93
2026-04-27 13:00:00,33433933.39,-0.2588190451025208,-0.9659258262890683,0.0,1.0,0.8660254037844387,-0.4999999999999998,2797,32759296.29,28370005.94,33254806.1
2026-04-27 14:00:00,34223252.97,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.8660254037844387,-0.4999999999999998,2798,33433933.39,28611948.37,34044253.910000004
2026-04-27 15:00:00,34224665.78,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.8660254037844387,-0.4999999999999998,2799,34223252.97,28752695.94,34221414.29
2026-04-27 16:00:00,33918335.62,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.8660254037844387,-0.4999999999999998,2800,34224665.78,28687606.17,33578000.73
2026-04-27 17:00:00,33431558.91,-0.9659258262890683,-0.25881904510252063,0.0,1.0,0.8660254037844387,-0.4999999999999998,2801,33918335.62,29018345.18,32899399.79
2026-04-27 18:00:00,34914943.59,-1.0,-1.8369701987210297e-16,0.0,1.0,0.8660254037844387,-0.4999999999999998,2802,33431558.91,31171135.36,34563817.75
2026-04-27 19:00:00,35579995.97,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.8660254037844387,-0.4999999999999998,2803,34914943.59,31970337.62,35224964.32
2026-04-27 20:00:00,34827096.76,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.8660254037844387,-0.4999999999999998,2804,35579995.97,31667641.68,34646218.49
2026-04-27 21:00:00,33315005.21,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.8660254037844387,-0.4999999999999998,2805,34827096.76,30708113.23,33195417.58
2026-04-27 22:00:00,31330193.14,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.8660254037844387,-0.4999999999999998,2806,33315005.21,29289356.66,31148935.259999998
2026-04-27 23:00:00,29409279.54,-0.25881904510252157,0.9659258262890681,0.0,1.0,0.8660254037844387,-0.4999999999999998,2807,31330193.14,27741366.38,29192623.5
2026-04-28 00:00:00,27994626.87,0.0,1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2808,29409279.54,26551868.7,27658680.759999998
2026-04-28 01:00:00,27105222.36,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2809,27994626.87,25640182.49,26734793.87
2026-04-28 02:00:00,26441706.29,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2810,27105222.36,24988437.87,26054276.73
2026-04-28 03:00:00,26174664.83,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2811,26441706.29,24753312.43,25741450.23
2026-04-28 04:00:00,26633936.12,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2812,26174664.83,25280128.94,26228394.86
2026-04-28 05:00:00,27832117.31,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2813,26633936.12,26636854.62,27560693.99
2026-04-28 06:00:00,28184217.830000002,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2814,27832117.31,27028347.68,27783275.19
2026-04-28 07:00:00,29429632.4,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2815,28184217.830000002,28329348.26,28890077.02
2026-04-28 08:00:00,30688304.09,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2816,29429632.4,29858424.85,29938838.99
2026-04-28 09:00:00,31389426.73,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2817,30688304.09,30696637.81,30695808.63
2026-04-28 10:00:00,32448143.32,0.49999999999999994,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2818,31389426.73,31785180.71,31854796.71
2026-04-28 11:00:00,33516390.11,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2819,32448143.32,32734880.7,32808839.28
2026-04-28 12:00:00,33266708.650000002,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2820,33516390.11,32759296.29,32799098.35
2026-04-28 13:00:00,33832964.31,-0.2588190451025208,-0.9659258262890683,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2821,33266708.650000002,33433933.39,33293690.419999998
2026-04-28 14:00:00,34507485.66,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2822,33832964.31,34223252.97,34034167.6
2026-04-28 15:00:00,34828429.75,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2823,34507485.66,34224665.78,34438596.89
2026-04-28 16:00:00,34345074.18,-0.8660254037844385,-0.5000000000000004,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2824,34828429.75,33918335.62,33964500.8
2026-04-28 17:00:00,33697368.68,-0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2825,34345074.18,33431558.91,33376351.59
2026-04-28 18:00:00,35304306.87,-1.0,-1.8369701987210297e-16,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2826,33697368.68,34914943.59,34831721.98
2026-04-28 19:00:00,35811894.87,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2827,35304306.87,35579995.97,35304748.79
2026-04-28 20:00:00,35183043.62,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2828,35811894.87,34827096.76,34583012.6
2026-04-28 21:00:00,33687836.81,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2829,35183043.62,33315005.21,33153616.29
2026-04-28 22:00:00,31503631.8,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2830,33687836.81,31330193.14,31045500.41
2026-04-28 23:00:00,29633860.44,-0.25881904510252157,0.9659258262890681,0.7818314824680298,0.6234898018587336,0.8660254037844387,-0.4999999999999998,2831,31503631.8,29409279.54,29075966.76
2026-04-29 00:00:00,28004965.009999998,0.0,1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2832,29633860.44,27994626.87,27691096.55
2026-04-29 01:00:00,27055450.32,0.25881904510252074,0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2833,28004965.009999998,27105222.36,26867302.63
2026-04-29 02:00:00,26389772.04,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2834,27055450.32,26441706.29,26219333.5
2026-04-29 03:00:00,25959939.8,0.7071067811865476,0.7071067811865476,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2835,26389772.04,26174664.83,25770263.919999998
2026-04-29 04:00:00,26471667.96,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2836,25959939.8,26633936.12,26335276.2
2026-04-29 05:00:00,27698483.259999998,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2837,26471667.96,27832117.31,27726537.02
2026-04-29 06:00:00,28078350.25,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2838,27698483.259999998,28184217.830000002,28025680.68
2026-04-29 07:00:00,29247088.56,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2839,28078350.25,29429632.4,28934380.77
2026-04-29 08:00:00,30541076.6,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2840,29247088.56,30688304.09,29984571.36
2026-04-29 09:00:00,31167166.19,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2841,30541076.6,31389426.73,30704164.990000002
2026-04-29 10:00:00,32017231.07,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2842,31167166.19,32448143.32,31605742.62
2026-04-29 11:00:00,32746081.509999998,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2843,32017231.07,33516390.11,32630364.59
2026-04-29 12:00:00,32529273.59,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2844,32746081.509999998,33266708.650000002,32427438.12
2026-04-29 13:00:00,32934453.69,-0.2588190451025208,-0.9659258262890683,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2845,32529273.59,33832964.31,33024245.0
2026-04-29 14:00:00,33644216.05,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2846,32934453.69,34507485.66,33912345.86
2026-04-29 15:00:00,33934807.87,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2847,33644216.05,34828429.75,34299570.74
2026-04-29 16:00:00,33737266.82,-0.8660254037844385,-0.5000000000000004,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2848,33934807.87,34345074.18,33840219.36
2026-04-29 17:00:00,33287707.36,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2849,33737266.82,33697368.68,33170704.97
2026-04-29 18:00:00,35176037.22,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2850,33287707.36,35304306.87,34837259.28
2026-04-29 19:00:00,35692026.52,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2851,35176037.22,35811894.87,35362285.04
2026-04-29 20:00:00,34831835.67,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2852,35692026.52,35183043.62,34644243.15
2026-04-29 21:00:00,33356877.93,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,2853,34831835.67,33687836.81,33179038.310000002
